datetime,funding_rate
2021-01-02T08:00:00.000Z,0.00020151
2021-01-02T16:00:00.006Z,0.00115471
2021-01-03T00:00:00.018Z,0.00124058
2021-01-03T08:00:00.000Z,0.00114744
2021-01-03T16:00:00.002Z,0.00155006
2021-01-04T00:00:00.000Z,0.00164126
2021-01-04T08:00:00.000Z,0.00236482
2021-01-04T16:00:00.000Z,0.00056137
2021-01-05T00:00:00.020Z,0.00088338
2021-01-05T08:00:00.003Z,0.00047166
2021-01-05T16:00:00.003Z,0.00062904
2021-01-06T00:00:00.010Z,0.00127193
2021-01-06T08:00:00.003Z,0.00210008
2021-01-06T16:00:00.000Z,0.00149253
2021-01-07T00:00:00.007Z,0.00100316
2021-01-07T08:00:00.000Z,0.00142744
2021-01-07T16:00:00.004Z,0.00099841
2021-01-08T00:00:00.000Z,0.00213517
2021-01-08T08:00:00.000Z,0.00092044
2021-01-08T16:00:00.000Z,0.00131892
2021-01-09T00:00:00.009Z,0.00062954
2021-01-09T08:00:00.004Z,0.00066918
2021-01-09T16:00:00.000Z,0.00146942
2021-01-10T00:00:00.000Z,0.00145604
2021-01-10T08:00:00.005Z,0.00120632
2021-01-10T16:00:00.000Z,0.00052988
2021-01-11T00:00:00.000Z,0.00086486
2021-01-11T08:00:00.012Z,0.00081553
2021-01-11T16:00:00.000Z,0.00053444
2021-01-12T00:00:00.000Z,0.00033526
2021-01-12T08:00:00.000Z,0.00050855
2021-01-12T16:00:00.008Z,0.00054945
2021-01-13T00:00:00.001Z,0.00014768
2021-01-13T08:00:00.000Z,0.0002259
2021-01-13T16:00:00.003Z,0.0007053
2021-01-14T00:00:00.000Z,0.00078331
2021-01-14T08:00:00.012Z,0.00072627
2021-01-14T16:00:00.000Z,0.00068503
2021-01-15T00:00:00.002Z,0.00055628
2021-01-15T08:00:00.000Z,0.00064483
2021-01-15T16:00:00.004Z,0.00118185
2021-01-16T00:00:00.000Z,0.0001
2021-01-16T08:00:00.008Z,0.00032573
2021-01-16T16:00:00.000Z,0.00068496
2021-01-17T00:00:00.009Z,0.00033109
2021-01-17T08:00:00.000Z,0.00030276
2021-01-17T16:00:00.001Z,0.0001
2021-01-18T00:00:00.000Z,0.00055375
2021-01-18T08:00:00.004Z,0.00049321
2021-01-18T16:00:00.000Z,0.0010355
2021-01-19T00:00:00.000Z,0.0006167
2021-01-19T08:00:00.005Z,0.0014009
2021-01-19T16:00:00.012Z,0.00158467
2021-01-20T00:00:00.012Z,0.00088178
2021-01-20T08:00:00.001Z,0.00017967
2021-01-20T16:00:00.001Z,0.00016482
2021-01-21T00:00:00.000Z,0.00042078
2021-01-21T08:00:00.000Z,0.00048357
2021-01-21T16:00:00.004Z,0.00026589
2021-01-22T00:00:00.012Z,0.0001
2021-01-22T08:00:00.003Z,0.0001
2021-01-22T16:00:00.001Z,0.0001
2021-01-23T00:00:00.000Z,0.0001
2021-01-23T08:00:00.002Z,0.00012182
2021-01-23T16:00:00.000Z,0.0001
2021-01-24T00:00:00.001Z,0.0001
2021-01-24T08:00:00.011Z,0.00014368
2021-01-24T16:00:00.005Z,0.00041388
2021-01-25T00:00:00.007Z,0.0001
2021-01-25T08:00:00.012Z,0.00052253
2021-01-25T16:00:00.000Z,0.00042414
2021-01-26T00:00:00.007Z,0.00013506
2021-01-26T08:00:00.000Z,0.0001
2021-01-26T16:00:00.000Z,0.0001
2021-01-27T00:00:00.000Z,0.0001
2021-01-27T08:00:00.011Z,0.0001
2021-01-27T16:00:00.003Z,0.0001
2021-01-28T00:00:00.000Z,0.0001
2021-01-28T08:00:00.000Z,0.0001
2021-01-28T16:00:00.000Z,0.00022262
2021-01-29T00:00:00.009Z,0.0001
2021-01-29T08:00:00.000Z,0.00064803
2021-01-29T16:00:00.000Z,0.00166789
2021-01-30T00:00:00.000Z,0.00039208
2021-01-30T08:00:00.000Z,0.000332
2021-01-30T16:00:00.000Z,0.00052428
2021-01-31T00:00:00.009Z,0.00054944
2021-01-31T08:00:00.000Z,0.00046117
2021-01-31T16:00:00.000Z,0.00044234
2021-02-01T00:00:00.001Z,0.00013932
2021-02-01T08:00:00.014Z,0.00037561
2021-02-01T16:00:00.000Z,0.00066848
2021-02-02T00:00:00.000Z,0.00036787
2021-02-02T08:00:00.006Z,0.00044278
2021-02-02T16:00:00.000Z,0.00122181
2021-02-03T00:00:00.009Z,0.00077297
2021-02-03T08:00:00.006Z,0.00080805
2021-02-03T16:00:00.006Z,0.00075287
2021-02-04T00:00:00.005Z,0.00029063
2021-02-04T08:00:00.000Z,0.00074286
2021-02-04T16:00:00.011Z,0.00061936
2021-02-05T00:00:00.009Z,0.00056635
2021-02-05T08:00:00.004Z,0.00074838
2021-02-05T16:00:00.000Z,0.00099154
2021-02-06T00:00:00.008Z,0.00034782
2021-02-06T08:00:00.009Z,0.00069827
2021-02-06T16:00:00.000Z,0.00102371
2021-02-07T00:00:00.000Z,0.00155546
2021-02-07T08:00:00.005Z,0.00065121
2021-02-07T16:00:00.001Z,0.00106206
2021-02-08T00:00:00.000Z,0.00059267
2021-02-08T08:00:00.001Z,0.00057887
2021-02-08T16:00:00.000Z,0.00248993
2021-02-09T00:00:00.010Z,0.00131125
2021-02-09T08:00:00.006Z,0.00186573
2021-02-09T16:00:00.007Z,0.00161159
2021-02-10T00:00:00.009Z,0.00124313
2021-02-10T08:00:00.014Z,0.0017535
2021-02-10T16:00:00.005Z,0.00112397
2021-02-11T00:00:00.000Z,0.00076742
2021-02-11T08:00:00.000Z,0.0008307
2021-02-11T16:00:00.000Z,0.0017411
2021-02-12T00:00:00.000Z,0.00128772
2021-02-12T08:00:00.000Z,0.0012563
2021-02-12T16:00:00.000Z,0.00105533
2021-02-13T00:00:00.001Z,0.00139999
2021-02-13T08:00:00.003Z,0.00141609
2021-02-13T16:00:00.000Z,0.00075946
2021-02-14T00:00:00.013Z,0.00085048
2021-02-14T08:00:00.000Z,0.00146185
2021-02-14T16:00:00.008Z,0.00149489
2021-02-15T00:00:00.000Z,0.0011786
2021-02-15T08:00:00.006Z,0.00040617
2021-02-15T16:00:00.000Z,0.00068133
2021-02-16T00:00:00.001Z,0.000996
2021-02-16T08:00:00.000Z,0.00123546
2021-02-16T16:00:00.010Z,0.00141818
2021-02-17T00:00:00.005Z,0.00104066
2021-02-17T08:00:00.010Z,0.00093436
2021-02-17T16:00:00.008Z,0.00147112
2021-02-18T00:00:00.012Z,0.00132249
2021-02-18T08:00:00.000Z,0.00154303
2021-02-18T16:00:00.009Z,0.00125842
2021-02-19T00:00:00.010Z,0.00091255
2021-02-19T08:00:00.002Z,0.00084526
2021-02-19T16:00:00.008Z,0.00128791
2021-02-20T00:00:00.000Z,0.00156318
2021-02-20T08:00:00.009Z,0.00116465
2021-02-20T16:00:00.000Z,0.00122535
2021-02-21T00:00:00.007Z,0.00100357
2021-02-21T08:00:00.012Z,0.00099022
2021-02-21T16:00:00.001Z,0.0012582
2021-02-22T00:00:00.006Z,0.00117049
2021-02-22T08:00:00.002Z,0.00091782
2021-02-22T16:00:00.000Z,0.00077864
2021-02-23T00:00:00.000Z,0.00024947
2021-02-23T08:00:00.006Z,0.0002962
2021-02-23T16:00:00.000Z,0.00013281
2021-02-24T00:00:00.012Z,0.0001
2021-02-24T08:00:00.016Z,0.00051791
2021-02-24T16:00:00.011Z,0.00037289
2021-02-25T00:00:00.007Z,0.00017706
2021-02-25T08:00:00.000Z,0.00018247
2021-02-25T16:00:00.010Z,0.00034053
2021-02-26T00:00:00.000Z,0.0001
2021-02-26T08:00:00.025Z,0.0001
2021-02-26T16:00:00.010Z,0.0001
2021-02-27T00:00:00.001Z,0.00030164
2021-02-27T08:00:00.000Z,0.0004457
2021-02-27T16:00:00.000Z,0.00010038
2021-02-28T00:00:00.021Z,0.0001
2021-02-28T08:00:00.009Z,0.0001
2021-02-28T16:00:00.000Z,0.00037706
2021-03-01T00:00:00.000Z,0.00016921
2021-03-01T08:00:00.003Z,0.0001
2021-03-01T16:00:00.001Z,0.0001
2021-03-02T00:00:00.000Z,0.0001
2021-03-02T08:00:00.000Z,0.0001
2021-03-02T16:00:00.004Z,0.0001
2021-03-03T00:00:00.000Z,0.0001
2021-03-03T08:00:00.016Z,0.0001
2021-03-03T16:00:00.000Z,0.00045078
2021-03-04T00:00:00.000Z,0.0001
2021-03-04T08:00:00.015Z,0.0001
2021-03-04T16:00:00.001Z,0.0001
2021-03-05T00:00:00.000Z,0.0001
2021-03-05T08:00:00.002Z,0.0001
2021-03-05T16:00:00.008Z,0.0001
2021-03-06T00:00:00.000Z,0.0001
2021-03-06T08:00:00.000Z,0.0001
2021-03-06T16:00:00.000Z,0.0001
2021-03-07T00:00:00.006Z,0.0001
2021-03-07T08:00:00.005Z,0.0001
2021-03-07T16:00:00.008Z,0.00017606
2021-03-08T00:00:00.000Z,0.0001
2021-03-08T08:00:00.000Z,0.0001
2021-03-08T16:00:00.006Z,0.00024757
2021-03-09T00:00:00.000Z,0.00072419
2021-03-09T08:00:00.000Z,0.00041976
2021-03-09T16:00:00.000Z,0.00057038
2021-03-10T00:00:00.009Z,0.00024344
2021-03-10T08:00:00.006Z,0.00048586
2021-03-10T16:00:00.008Z,0.00056915
2021-03-11T00:00:00.000Z,0.00095931
2021-03-11T08:00:00.000Z,0.00099305
2021-03-11T16:00:00.014Z,0.00085439
2021-03-12T00:00:00.002Z,0.00102002
2021-03-12T08:00:00.005Z,0.00067147
2021-03-12T16:00:00.011Z,0.00051199
2021-03-13T00:00:00.000Z,0.00047834
2021-03-13T08:00:00.002Z,0.00060567
2021-03-13T16:00:00.000Z,0.00057114
2021-03-14T00:00:00.011Z,0.00081828
2021-03-14T08:00:00.000Z,0.00084593
2021-03-14T16:00:00.000Z,0.00115069
2021-03-15T00:00:00.012Z,0.0008201
2021-03-15T08:00:00.016Z,0.0010521
2021-03-15T16:00:00.030Z,0.00015776
2021-03-16T00:00:00.005Z,0.00022573
2021-03-16T08:00:00.008Z,0.00035862
2021-03-16T16:00:00.012Z,0.00040673
2021-03-17T00:00:00.010Z,0.00035367
2021-03-17T08:00:00.000Z,0.00019234
2021-03-17T16:00:00.009Z,0.00024575
2021-03-18T00:00:00.001Z,0.00030265
2021-03-18T08:00:00.000Z,0.00029259
2021-03-18T16:00:00.000Z,0.00032547
2021-03-19T00:00:00.011Z,0.00032006
2021-03-19T08:00:00.001Z,0.00012887
2021-03-19T16:00:00.000Z,0.0003326
2021-03-20T00:00:00.000Z,0.0004928
2021-03-20T08:00:00.000Z,0.00044452
2021-03-20T16:00:00.007Z,0.00048936
2021-03-21T00:00:00.000Z,0.00031366
2021-03-21T08:00:00.000Z,0.00042375
2021-03-21T16:00:00.000Z,0.0001
2021-03-22T00:00:00.007Z,0.00051919
2021-03-22T08:00:00.001Z,0.00045562
2021-03-22T16:00:00.000Z,0.00048977
2021-03-23T00:00:00.000Z,0.0002421
2021-03-23T08:00:00.010Z,0.00026619
2021-03-23T16:00:00.023Z,0.00042245
2021-03-24T00:00:00.002Z,0.00053454
2021-03-24T08:00:00.000Z,0.00016567
2021-03-24T16:00:00.000Z,0.00026422
2021-03-25T00:00:00.000Z,0.00011828
2021-03-25T08:00:00.000Z,0.0001
2021-03-25T16:00:00.000Z,0.0001
2021-03-26T00:00:00.008Z,0.00016
2021-03-26T08:00:00.000Z,0.0001
2021-03-26T16:00:00.012Z,0.0001
2021-03-27T00:00:00.018Z,0.0001
2021-03-27T08:00:00.000Z,0.0001
2021-03-27T16:00:00.001Z,0.0001
2021-03-28T00:00:00.000Z,0.0001
2021-03-28T08:00:00.000Z,0.0001
2021-03-28T16:00:00.005Z,0.0001
2021-03-29T00:00:00.003Z,0.0001
2021-03-29T08:00:00.000Z,0.0001
2021-03-29T16:00:00.000Z,0.00018171
2021-03-30T00:00:00.018Z,0.00032026
2021-03-30T08:00:00.012Z,0.00027258
2021-03-30T16:00:00.001Z,0.00083501
2021-03-31T00:00:00.000Z,0.00080754
2021-03-31T08:00:00.000Z,0.00070889
2021-03-31T16:00:00.000Z,0.00058414
2021-04-01T00:00:00.025Z,0.00109277
2021-04-01T08:00:00.011Z,0.00095247
2021-04-01T16:00:00.004Z,0.00051932
2021-04-02T00:00:00.000Z,0.00071058
2021-04-02T08:00:00.000Z,0.00106221
2021-04-02T16:00:00.000Z,0.0010197
2021-04-03T00:00:00.003Z,0.00063267
2021-04-03T08:00:00.000Z,0.00107843
2021-04-03T16:00:00.000Z,0.00101313
2021-04-04T00:00:00.000Z,0.0005209
2021-04-04T08:00:00.000Z,0.00048495
2021-04-04T16:00:00.016Z,0.00026521
2021-04-05T00:00:00.000Z,0.00039464
2021-04-05T08:00:00.001Z,0.00043217
2021-04-05T16:00:00.001Z,0.00037409
2021-04-06T00:00:00.010Z,0.00097189
2021-04-06T08:00:00.000Z,0.00057776
2021-04-06T16:00:00.003Z,0.00083736
2021-04-07T00:00:00.000Z,0.00057609
2021-04-07T08:00:00.006Z,0.00053749
2021-04-07T16:00:00.004Z,0.0005366
2021-04-08T00:00:00.013Z,0.00040784
2021-04-08T08:00:00.003Z,0.00024943
2021-04-08T16:00:00.005Z,0.00026225
2021-04-09T00:00:00.000Z,0.00019611
2021-04-09T08:00:00.004Z,0.00026301
2021-04-09T16:00:00.004Z,0.00021785
2021-04-10T00:00:00.011Z,0.00012959
2021-04-10T08:00:00.005Z,0.00148624
2021-04-10T16:00:00.000Z,0.00119652
2021-04-11T00:00:00.004Z,0.00086735
2021-04-11T08:00:00.000Z,0.00099427
2021-04-11T16:00:00.000Z,0.00105998
2021-04-12T00:00:00.001Z,0.00093793
2021-04-12T08:00:00.001Z,0.00106358
2021-04-12T16:00:00.008Z,0.00094343
2021-04-13T00:00:00.003Z,0.00084072
2021-04-13T08:00:00.008Z,0.00089928
2021-04-13T16:00:00.008Z,0.0012267
2021-04-14T00:00:00.008Z,0.00090508
2021-04-14T08:00:00.000Z,0.00108567
2021-04-14T16:00:00.012Z,0.00104786
2021-04-15T00:00:00.006Z,0.00076335
2021-04-15T08:00:00.000Z,0.00082082
2021-04-15T16:00:00.008Z,0.00110324
2021-04-16T00:00:00.008Z,0.00109647
2021-04-16T08:00:00.000Z,0.00120022
2021-04-16T16:00:00.002Z,0.00115519
2021-04-17T00:00:00.008Z,0.00054906
2021-04-17T08:00:00.000Z,0.00054007
2021-04-17T16:00:00.001Z,0.00087572
2021-04-18T00:00:00.006Z,0.00081624
2021-04-18T08:00:00.004Z,0.00058448
2021-04-18T16:00:00.000Z,0.0001
2021-04-19T00:00:00.000Z,0.0001
2021-04-19T08:00:00.000Z,0.0001
2021-04-19T16:00:00.009Z,0.0001
2021-04-20T00:00:00.004Z,0.0001
2021-04-20T08:00:00.000Z,0.0001
2021-04-20T16:00:00.001Z,0.0001
2021-04-21T00:00:00.013Z,0.0001
2021-04-21T08:00:00.001Z,0.0001
2021-04-21T16:00:00.002Z,0.0001
2021-04-22T00:00:00.000Z,0.0001
2021-04-22T08:00:00.000Z,0.0001
2021-04-22T16:00:00.001Z,0.0001
2021-04-23T00:00:00.002Z,0.0001
2021-04-23T08:00:00.009Z,0.00047618
2021-04-23T16:00:00.001Z,0.0001
2021-04-24T00:00:00.019Z,0.0001
2021-04-24T08:00:00.001Z,0.00027672
2021-04-24T16:00:00.011Z,0.0001676
2021-04-25T00:00:00.000Z,0.000217
2021-04-25T08:00:00.010Z,0.00038558
2021-04-25T16:00:00.000Z,0.0001
2021-04-26T00:00:00.003Z,0.0001
2021-04-26T08:00:00.002Z,0.0001
2021-04-26T16:00:00.004Z,0.0001
2021-04-27T00:00:00.000Z,0.0001
2021-04-27T08:00:00.000Z,0.0001
2021-04-27T16:00:00.009Z,0.0001
2021-04-28T00:00:00.000Z,0.0001
2021-04-28T08:00:00.000Z,0.0001
2021-04-28T16:00:00.001Z,0.0001
2021-04-29T00:00:00.004Z,0.0001
2021-04-29T08:00:00.013Z,0.0001
2021-04-29T16:00:00.003Z,0.0001
2021-04-30T00:00:00.004Z,0.0001
2021-04-30T08:00:00.019Z,0.0001
2021-04-30T16:00:00.003Z,0.0001
2021-05-01T00:00:00.002Z,0.00011209
2021-05-01T08:00:00.006Z,0.0001
2021-05-01T16:00:00.000Z,0.00032496
2021-05-02T00:00:00.010Z,0.00015819
2021-05-02T08:00:00.011Z,0.00045285
2021-05-02T16:00:00.007Z,0.00045283
2021-05-03T00:00:00.003Z,0.00040313
2021-05-03T08:00:00.000Z,0.00036188
2021-05-03T16:00:00.043Z,0.00067307
2021-05-04T00:00:00.004Z,0.00050959
2021-05-04T08:00:00.003Z,0.00012186
2021-05-04T16:00:00.011Z,0.00066426
2021-05-05T00:00:00.001Z,0.00044701
2021-05-05T08:00:00.007Z,0.00042458
2021-05-05T16:00:00.001Z,0.00011734
2021-05-06T00:00:00.003Z,0.00076121
2021-05-06T08:00:00.001Z,0.00059968
2021-05-06T16:00:00.000Z,0.0009352
2021-05-07T00:00:00.000Z,0.00044645
2021-05-07T08:00:00.000Z,0.00053313
2021-05-07T16:00:00.001Z,0.00017144
2021-05-08T00:00:00.006Z,0.0005937
2021-05-08T08:00:00.000Z,0.00046279
2021-05-08T16:00:00.000Z,0.00046426
2021-05-09T00:00:00.005Z,0.00048942
2021-05-09T08:00:00.016Z,0.00043845
2021-05-09T16:00:00.000Z,0.00063864
2021-05-10T00:00:00.004Z,0.00033531
2021-05-10T08:00:00.000Z,0.00090258
2021-05-10T16:00:00.013Z,0.00098653
2021-05-11T00:00:00.000Z,0.00039557
2021-05-11T08:00:00.000Z,0.00050874
2021-05-11T16:00:00.002Z,0.00025625
2021-05-12T00:00:00.004Z,0.00016659
2021-05-12T08:00:00.007Z,0.00033736
2021-05-12T16:00:00.012Z,0.00039761
2021-05-13T00:00:00.016Z,0.00011638
2021-05-13T08:00:00.000Z,0.0001
2021-05-13T16:00:00.008Z,0.00022863
2021-05-14T00:00:00.007Z,0.0004004
2021-05-14T08:00:00.001Z,0.00035219
2021-05-14T16:00:00.004Z,0.00015069
2021-05-15T00:00:00.022Z,0.0001
2021-05-15T08:00:00.014Z,0.00010123
2021-05-15T16:00:00.002Z,0.00020153
2021-05-16T00:00:00.000Z,0.00040248
2021-05-16T08:00:00.003Z,0.00016682
2021-05-16T16:00:00.002Z,0.00036196
2021-05-17T00:00:00.005Z,0.0001
2021-05-17T08:00:00.001Z,0.00063989
2021-05-17T16:00:00.000Z,0.00059294
2021-05-18T00:00:00.019Z,0.00054643
2021-05-18T08:00:00.001Z,0.00014723
2021-05-18T16:00:00.006Z,0.00021809
2021-05-19T00:00:00.000Z,0.0001
2021-05-19T08:00:00.003Z,0.00035813
2021-05-19T16:00:00.018Z,-0.00089697
2021-05-20T00:00:00.005Z,0.0001
2021-05-20T08:00:00.000Z,0.0001
2021-05-20T16:00:00.005Z,0.0001
2021-05-21T00:00:00.000Z,0.0001
2021-05-21T08:00:00.000Z,-0.00001001
2021-05-21T16:00:00.001Z,0.00007546
2021-05-22T00:00:00.001Z,-0.00024448
2021-05-22T08:00:00.002Z,0.0001
2021-05-22T16:00:00.005Z,0.0001
2021-05-23T00:00:00.006Z,-0.00005011
2021-05-23T08:00:00.004Z,-0.00001059
2021-05-23T16:00:00.002Z,0.00004696
2021-05-24T00:00:00.007Z,-0.00008534
2021-05-24T08:00:00.005Z,-0.00009905
2021-05-24T16:00:00.005Z,0.00002089
2021-05-25T00:00:00.000Z,0.0001
2021-05-25T08:00:00.014Z,0.0001
2021-05-25T16:00:00.000Z,0.0001
2021-05-26T00:00:00.022Z,0.0001
2021-05-26T08:00:00.018Z,0.0001
2021-05-26T16:00:00.004Z,0.0001
2021-05-27T00:00:00.000Z,0.0001
2021-05-27T08:00:00.017Z,0.0001
2021-05-27T16:00:00.000Z,0.0001
2021-05-28T00:00:00.005Z,0.0001
2021-05-28T08:00:00.009Z,0.0001
2021-05-28T16:00:00.000Z,0.0001
2021-05-29T00:00:00.006Z,0.0001
2021-05-29T08:00:00.000Z,0.0001
2021-05-29T16:00:00.000Z,0.00010375
2021-05-30T00:00:00.003Z,0.0001
2021-05-30T08:00:00.004Z,0.0001
2021-05-30T16:00:00.018Z,0.0001
2021-05-31T00:00:00.002Z,0.0001
2021-05-31T08:00:00.000Z,0.0001
2021-05-31T16:00:00.000Z,0.0001
2021-06-01T00:00:00.001Z,0.0001
2021-06-01T08:00:00.010Z,0.0001
2021-06-01T16:00:00.010Z,0.0001
2021-06-02T00:00:00.008Z,0.0001
2021-06-02T08:00:00.000Z,0.0001
2021-06-02T16:00:00.007Z,0.0001
2021-06-03T00:00:00.019Z,0.0001
2021-06-03T08:00:00.002Z,0.0001
2021-06-03T16:00:00.003Z,0.0001
2021-06-04T00:00:00.003Z,0.0001
2021-06-04T08:00:00.006Z,0.00020566
2021-06-04T16:00:00.002Z,0.0001
2021-06-05T00:00:00.000Z,0.0001
2021-06-05T08:00:00.004Z,0.0001
2021-06-05T16:00:00.020Z,0.0001
2021-06-06T00:00:00.000Z,0.0001
2021-06-06T08:00:00.004Z,0.0001
2021-06-06T16:00:00.000Z,0.0001
2021-06-07T00:00:00.007Z,0.0001
2021-06-07T08:00:00.007Z,0.0001
2021-06-07T16:00:00.003Z,0.0001
2021-06-08T00:00:00.000Z,0.0001
2021-06-08T08:00:00.000Z,0.00001015
2021-06-08T16:00:00.002Z,0.0001
2021-06-09T00:00:00.009Z,0.0001
2021-06-09T08:00:00.002Z,-0.00005397
2021-06-09T16:00:00.000Z,-0.00014842
2021-06-10T00:00:00.007Z,-0.00016793
2021-06-10T08:00:00.003Z,0.00006027
2021-06-10T16:00:00.000Z,0.0001
2021-06-11T00:00:00.010Z,0.0001
2021-06-11T08:00:00.007Z,0.00002612
2021-06-11T16:00:00.006Z,0.00004776
2021-06-12T00:00:00.005Z,-0.0000778
2021-06-12T08:00:00.000Z,0.0001
2021-06-12T16:00:00.018Z,-0.00000814
2021-06-13T00:00:00.002Z,0.0000964
2021-06-13T08:00:00.000Z,0.00002852
2021-06-13T16:00:00.003Z,-0.00006559
2021-06-14T00:00:00.000Z,0.0001
2021-06-14T08:00:00.015Z,0.0001
2021-06-14T16:00:00.000Z,-0.00003144
2021-06-15T00:00:00.000Z,0.00008002
2021-06-15T08:00:00.000Z,0.0001
2021-06-15T16:00:00.004Z,0.0001
2021-06-16T00:00:00.004Z,0.0001
2021-06-16T08:00:00.001Z,0.0001
2021-06-16T16:00:00.000Z,0.0001
2021-06-17T00:00:00.004Z,0.0001
2021-06-17T08:00:00.000Z,0.0001
2021-06-17T16:00:00.002Z,0.0001
2021-06-18T00:00:00.009Z,0.00005342
2021-06-18T08:00:00.014Z,0.00000345
2021-06-18T16:00:00.007Z,0.0001
2021-06-19T00:00:00.003Z,-0.00005205
2021-06-19T08:00:00.001Z,-0.00009441
2021-06-19T16:00:00.000Z,0.00007475
2021-06-20T00:00:00.005Z,0.0001
2021-06-20T08:00:00.000Z,0.0001
2021-06-20T16:00:00.002Z,-0.00018437
2021-06-21T00:00:00.019Z,-0.00001617
2021-06-21T08:00:00.000Z,0.0001
2021-06-21T16:00:00.024Z,-0.00019854
2021-06-22T00:00:00.008Z,0.00007947
2021-06-22T08:00:00.009Z,0.0001
2021-06-22T16:00:00.001Z,-0.00032806
2021-06-23T00:00:00.003Z,6.7e-7
2021-06-23T08:00:00.000Z,-0.00013693
2021-06-23T16:00:00.000Z,-0.00019895
2021-06-24T00:00:00.009Z,-0.00007785
2021-06-24T08:00:00.018Z,0.0001
2021-06-24T16:00:00.001Z,-0.00018863
2021-06-25T00:00:00.009Z,0.00002372
2021-06-25T08:00:00.004Z,0.0001
2021-06-25T16:00:00.000Z,0.0001
2021-06-26T00:00:00.007Z,-0.00011029
2021-06-26T08:00:00.000Z,-0.00013121
2021-06-26T16:00:00.002Z,-0.00010371
2021-06-27T00:00:00.005Z,-0.00023578
2021-06-27T08:00:00.010Z,-0.00052905
2021-06-27T16:00:00.001Z,-0.00026102
2021-06-28T00:00:00.025Z,-0.00002914
2021-06-28T08:00:00.017Z,0.00003312
2021-06-28T16:00:00.007Z,0.0001
2021-06-29T00:00:00.008Z,0.00008346
2021-06-29T08:00:00.000Z,0.0001
2021-06-29T16:00:00.000Z,0.00003883
2021-06-30T00:00:00.011Z,0.0001
2021-06-30T08:00:00.044Z,0.0001
2021-06-30T16:00:00.005Z,0.0001
2021-07-01T00:00:00.000Z,0.0001
2021-07-01T08:00:00.004Z,0.0001
2021-07-01T16:00:00.028Z,0.0001
2021-07-02T00:00:00.002Z,0.00008304
2021-07-02T08:00:00.016Z,0.0001
2021-07-02T16:00:00.007Z,-0.00012187
2021-07-03T00:00:00.008Z,-0.00004866
2021-07-03T08:00:00.000Z,-0.0001355
2021-07-03T16:00:00.004Z,0.0000353
2021-07-04T00:00:00.012Z,0.00003235
2021-07-04T08:00:00.002Z,-0.0001527
2021-07-04T16:00:00.003Z,0.00004428
2021-07-05T00:00:00.004Z,0.0001
2021-07-05T08:00:00.000Z,0.0001
2021-07-05T16:00:00.009Z,-0.0001044
2021-07-06T00:00:00.008Z,-0.00000681
2021-07-06T08:00:00.019Z,-0.0001114
2021-07-06T16:00:00.000Z,-0.00008213
2021-07-07T00:00:00.007Z,-0.00013362
2021-07-07T08:00:00.001Z,0.0001
2021-07-07T16:00:00.008Z,0.0001
2021-07-08T00:00:00.002Z,0.00001382
2021-07-08T08:00:00.010Z,-0.00006403
2021-07-08T16:00:00.003Z,-0.0002808
2021-07-09T00:00:00.000Z,-0.00010885
2021-07-09T08:00:00.006Z,-0.00017364
2021-07-09T16:00:00.000Z,-0.00018845
2021-07-10T00:00:00.002Z,-8.1e-7
2021-07-10T08:00:00.000Z,0.00007847
2021-07-10T16:00:00.001Z,7.2e-7
2021-07-11T00:00:00.001Z,0.00007785
2021-07-11T08:00:00.025Z,0.0001
2021-07-11T16:00:00.006Z,-0.00003373
2021-07-12T00:00:00.000Z,0.00008851
2021-07-12T08:00:00.021Z,0.00003463
2021-07-12T16:00:00.000Z,0.0001
2021-07-13T00:00:00.000Z,0.0001
2021-07-13T08:00:00.013Z,0.0001
2021-07-13T16:00:00.005Z,5.2e-7
2021-07-14T00:00:00.000Z,0.0001
2021-07-14T08:00:00.000Z,0.00001317
2021-07-14T16:00:00.005Z,-0.00011753
2021-07-15T00:00:00.005Z,-0.00004883
2021-07-15T08:00:00.001Z,0.0001
2021-07-15T16:00:00.000Z,0.00001576
2021-07-16T00:00:00.000Z,-0.00011529
2021-07-16T08:00:00.000Z,0.00006105
2021-07-16T16:00:00.001Z,0.00001073
2021-07-17T00:00:00.004Z,0.0001
2021-07-17T08:00:00.009Z,-0.00004343
2021-07-17T16:00:00.006Z,0.00002365
2021-07-18T00:00:00.000Z,0.0001
2021-07-18T08:00:00.001Z,0.0001
2021-07-18T16:00:00.003Z,-0.00004434
2021-07-19T00:00:00.002Z,-0.0000751
2021-07-19T08:00:00.006Z,0.00003183
2021-07-19T16:00:00.006Z,-0.0000123
2021-07-20T00:00:00.002Z,-0.00015687
2021-07-20T08:00:00.011Z,-0.00012569
2021-07-20T16:00:00.001Z,-0.00018939
2021-07-21T00:00:00.022Z,-0.00022869
2021-07-21T08:00:00.000Z,-0.00039139
2021-07-21T16:00:00.018Z,-0.00032314
2021-07-22T00:00:00.002Z,-0.00016261
2021-07-22T08:00:00.006Z,0.00001362
2021-07-22T16:00:00.010Z,0.00001374
2021-07-23T00:00:00.013Z,0.00000344
2021-07-23T08:00:00.000Z,-0.00016985
2021-07-23T16:00:00.005Z,-0.0000099
2021-07-24T00:00:00.000Z,-0.00007246
2021-07-24T08:00:00.002Z,-0.00013379
2021-07-24T16:00:00.001Z,-0.00010603
2021-07-25T00:00:00.003Z,-0.00025685
2021-07-25T08:00:00.015Z,-0.00021708
